Fecha,Cine,Tipo_Sala,Cantidad_Boletos,Total_Venta,Cliente_ID
3/5/2025,Cinépolis La Nogalera,Tradicional,3,240,4695
3/5/2025,Cinépolis La Nogalera,Tradicional,3,240,2308
3/5/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,9705
3/5/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,7035
3/5/2025,Cinépolis Paseo Villalta,Tradicional,2,160,2409
3/5/2025,Cinépolis Paseo Villalta,Tradicional,4,320,2555
3/5/2025,Cinépolis La Nogalera,Tradicional,5,400,2279
3/5/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,8083
3/5/2025,Cinépolis Paseo Villalta,Tradicional,4,320,2387
3/5/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,3679
3/5/2025,Cinépolis Paseo Villalta,Tradicional,1,80,4186
3/5/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,3599
3/5/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,2304
3/5/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,3541
3/5/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,9633
3/5/2025,Cinépolis La Nogalera,Tradicional,5,400,9996
3/5/2025,Cinépolis Paseo Villalta,Tradicional,2,160,6475
3/5/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,8184
3/5/2025,Cinépolis La Nogalera,Tradicional,1,80,8141
3/5/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,2622
3/5/2025,Cinépolis La Nogalera,Tradicional,2,160,1341
3/5/2025,Cinépolis La Nogalera,Tradicional,3,240,8992
3/5/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,5263
3/5/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,7136
3/5/2025,Cinépolis La Nogalera,Tradicional,2,160,3969
3/6/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,4629
3/6/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,6941
3/6/2025,Cinépolis Paseo Villalta,Tradicional,1,80,3866
3/6/2025,Cinépolis La Nogalera,Tradicional,4,320,6490
3/6/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,9340
3/6/2025,Cinépolis Paseo Villalta,Tradicional,3,240,8679
3/6/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,9378
3/6/2025,Cinépolis Paseo Villalta,Tradicional,2,160,5150
3/6/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,8479
3/6/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,8715
3/6/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,2762
3/6/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,8101
3/6/2025,Cinépolis Paseo Villalta,Tradicional,5,400,7122
3/6/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,1153
3/6/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,3120
3/6/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,6760
3/6/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,2639
3/6/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,8970
3/6/2025,Cinépolis Paseo Villalta,Tradicional,2,160,2252
3/6/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,4549
3/6/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,7667
3/6/2025,Cinépolis Paseo Villalta,Tradicional,5,400,5090
3/6/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,6136
3/6/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,8982
3/6/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,6895
3/6/2025,Cinépolis La Nogalera,Tradicional,1,80,2750
3/6/2025,Cinépolis La Nogalera,Tradicional,1,80,7609
3/6/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,4993
3/6/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,9238
3/6/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,6913
3/6/2025,Cinépolis La Nogalera,Tradicional,2,160,1390
3/6/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,8686
3/6/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,9007
3/6/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,2500
3/6/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,4042
3/6/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,4561
3/6/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,3667
3/6/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,1130
3/6/2025,Cinépolis La Nogalera,Tradicional,3,240,3983
3/6/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,9230
3/6/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,6468
3/6/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,8564
3/6/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,9684
3/6/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,9502
3/6/2025,Cinépolis Paseo Villalta,Tradicional,2,160,1545
3/6/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,4810
3/6/2025,Cinépolis Paseo Villalta,Tradicional,4,320,3032
3/6/2025,Cinépolis La Nogalera,Tradicional,5,400,1271
3/6/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,5361
3/6/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,9190
3/6/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,4760
3/6/2025,Cinépolis Paseo Villalta,Tradicional,5,400,2165
3/6/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,7467
3/6/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,8832
3/6/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,9173
3/6/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,9056
3/6/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,2828
3/6/2025,Cinépolis La Nogalera,Tradicional,5,400,5805
3/6/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,2868
3/6/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,8878
3/6/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,6690
3/6/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,6429
3/6/2025,Cinépolis La Nogalera,Tradicional,3,240,4564
3/6/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,8274
3/6/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,3265
3/6/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,7402
3/6/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,2796
3/6/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,2913
3/6/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,8657
3/6/2025,Cinépolis Paseo Villalta,Tradicional,2,160,8312
3/6/2025,Cinépolis Paseo Villalta,Tradicional,3,240,5876
3/6/2025,Cinépolis La Nogalera,Tradicional,1,80,5675
3/6/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,2290
3/6/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,2218
3/6/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,1954
3/6/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,1974
3/6/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,4972
3/6/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,9228
3/6/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,9987
3/6/2025,Cinépolis La Nogalera,Tradicional,5,400,6233
3/6/2025,Cinépolis La Nogalera,Tradicional,5,400,3162
3/6/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,2591
3/6/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,2312
3/6/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,3383
3/6/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,2704
3/6/2025,Cinépolis La Nogalera,Tradicional,3,240,3604
3/6/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,5286
3/6/2025,Cinépolis Paseo Villalta,Tradicional,4,320,7150
3/6/2025,Cinépolis La Nogalera,Tradicional,3,240,1556
3/6/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,6150
3/6/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,3719
3/6/2025,Cinépolis Paseo Villalta,Tradicional,5,400,4741
3/6/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,9780
3/6/2025,Cinépolis La Nogalera,Tradicional,4,320,1294
3/6/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,2136
3/6/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,8009
3/6/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,2007
3/6/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,6352
3/6/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,1571
3/6/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,6084
3/6/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,8059
3/6/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,8491
3/6/2025,Cinépolis Paseo Villalta,Tradicional,1,80,9073
3/6/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,9213
3/6/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,7353
3/6/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,5811
3/6/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,6346
3/6/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,6126
3/6/2025,Cinépolis La Nogalera,Tradicional,3,240,8813
3/6/2025,Cinépolis Paseo Villalta,Tradicional,3,240,4356
3/6/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,8266
3/6/2025,Cinépolis La Nogalera,Tradicional,1,80,1038
3/6/2025,Cinépolis La Nogalera,Tradicional,5,400,2098
3/6/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,4155
3/6/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,6658
3/6/2025,Cinépolis Paseo Villalta,Tradicional,1,80,1988
3/6/2025,Cinépolis La Nogalera,Tradicional,5,400,5179
3/6/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,6626
3/6/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,1933
3/6/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,4056
3/6/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,6390
3/6/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,2607
3/6/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,6776
3/6/2025,Cinépolis La Nogalera,Tradicional,5,400,9711
3/6/2025,Cinépolis Paseo Villalta,Tradicional,2,160,7342
3/6/2025,Cinépolis Paseo Villalta,Tradicional,5,400,1959
3/6/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,6655
3/6/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,3946
3/6/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,2875
3/6/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,6797
3/6/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,6109
3/6/2025,Cinépolis La Nogalera,Tradicional,5,400,3433
3/6/2025,Cinépolis Paseo Villalta,Tradicional,5,400,5167
3/6/2025,Cinépolis La Nogalera,Tradicional,2,160,2389
3/7/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,6420
3/7/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,3043
3/7/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,1778
3/7/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,7731
3/7/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,3720
3/7/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,9032
3/7/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,2949
3/7/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,8833
3/7/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,8014
3/7/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,4041
3/7/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,2895
3/7/2025,Cinépolis Paseo Villalta,Tradicional,5,400,7082
3/7/2025,Cinépolis Paseo Villalta,Tradicional,1,80,7917
3/7/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,9907
3/7/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,4389
3/7/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,3430
3/7/2025,Cinépolis Paseo Villalta,Tradicional,4,320,1207
3/7/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,1021
3/7/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,8294
3/7/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,5109
3/7/2025,Cinépolis Paseo Villalta,Tradicional,2,160,8179
3/7/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,2560
3/7/2025,Cinépolis La Nogalera,Tradicional,3,240,4638
3/7/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,5780
3/7/2025,Cinépolis La Nogalera,Tradicional,5,400,5790
3/7/2025,Cinépolis Paseo Villalta,Tradicional,4,320,4665
3/7/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,1661
3/7/2025,Cinépolis La Nogalera,Tradicional,1,80,9946
3/7/2025,Cinépolis Paseo Villalta,Tradicional,5,400,7236
3/7/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,8005
3/7/2025,Cinépolis La Nogalera,Tradicional,2,160,1956
3/7/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,4453
3/7/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,7295
3/7/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,5703
3/7/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,6631
3/7/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,2394
3/7/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,4714
3/7/2025,Cinépolis La Nogalera,Tradicional,2,160,3958
3/7/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,4591
3/7/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,1525
3/7/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,1374
3/7/2025,Cinépolis La Nogalera,Tradicional,5,400,5648
3/7/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,2646
3/7/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,4155
3/7/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,9219
3/7/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,5356
3/7/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,8062
3/7/2025,Cinépolis Paseo Villalta,Tradicional,2,160,1629
3/7/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,6724
3/7/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,4432
3/7/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,6895
3/7/2025,Cinépolis Paseo Villalta,Tradicional,4,320,7656
3/7/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,4192
3/7/2025,Cinépolis Paseo Villalta,Tradicional,5,400,3734
3/7/2025,Cinépolis La Nogalera,Tradicional,4,320,4568
3/7/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,2390
3/7/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,2274
3/7/2025,Cinépolis La Nogalera,Tradicional,4,320,4953
3/7/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,1968
3/7/2025,Cinépolis La Nogalera,Tradicional,4,320,1281
3/7/2025,Cinépolis La Nogalera,Tradicional,1,80,7262
3/7/2025,Cinépolis Paseo Villalta,Tradicional,5,400,6178
3/7/2025,Cinépolis La Nogalera,Tradicional,1,80,2229
3/7/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,9467
3/7/2025,Cinépolis La Nogalera,Tradicional,2,160,2239
3/7/2025,Cinépolis Paseo Villalta,Tradicional,3,240,1125
3/7/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,8473
3/7/2025,Cinépolis La Nogalera,Tradicional,1,80,6342
3/7/2025,Cinépolis Paseo Villalta,Tradicional,2,160,8595
3/7/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,7294
3/7/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,2969
3/7/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,5470
3/7/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,9320
3/7/2025,Cinépolis La Nogalera,Tradicional,5,400,2198
3/7/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,6238
3/7/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,7089
3/7/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,8705
3/7/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,1986
3/7/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,4072
3/7/2025,Cinépolis Paseo Villalta,Tradicional,5,400,9125
3/7/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,6105
3/7/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,8848
3/7/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,4828
3/7/2025,Cinépolis La Nogalera,Tradicional,1,80,8114
3/7/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,4173
3/7/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,5114
3/7/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,8761
3/7/2025,Cinépolis La Nogalera,Tradicional,1,80,2388
3/7/2025,Cinépolis Paseo Villalta,Tradicional,1,80,2367
3/7/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,3772
3/7/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,5806
3/7/2025,Cinépolis La Nogalera,Tradicional,3,240,3875
3/7/2025,Cinépolis La Nogalera,Tradicional,1,80,2440
3/7/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,7059
3/7/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,8010
3/7/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,3989
3/7/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,7228
3/7/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,2177
3/7/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,6252
3/7/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,9234
3/7/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,7570
3/7/2025,Cinépolis La Nogalera,Tradicional,5,400,1406
3/7/2025,Cinépolis Paseo Villalta,Tradicional,5,400,6243
3/7/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,9906
3/7/2025,Cinépolis Paseo Villalta,Tradicional,4,320,1140
3/7/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,7012
3/7/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,4610
3/7/2025,Cinépolis La Nogalera,Tradicional,4,320,8311
3/7/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,7787
3/7/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,5445
3/7/2025,Cinépolis Paseo Villalta,Tradicional,4,320,8052
3/7/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,9636
3/7/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,6203
3/7/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,6291
3/7/2025,Cinépolis La Nogalera,Tradicional,2,160,7284
3/7/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,7869
3/7/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,4097
3/7/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,6752
3/7/2025,Cinépolis La Nogalera,Tradicional,2,160,7295
3/7/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,2316
3/7/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,7807
3/7/2025,Cinépolis Paseo Villalta,Tradicional,4,320,8227
3/7/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,1145
3/7/2025,Cinépolis Paseo Villalta,Tradicional,4,320,4040
3/7/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,1482
3/7/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,1630
3/7/2025,Cinépolis La Nogalera,Tradicional,1,80,9853
3/7/2025,Cinépolis La Nogalera,Tradicional,3,240,1987
3/7/2025,Cinépolis Paseo Villalta,Tradicional,2,160,2100
3/7/2025,Cinépolis La Nogalera,Tradicional,1,80,8421
3/7/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,2343
3/7/2025,Cinépolis Paseo Villalta,Tradicional,5,400,7780
3/7/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,7602
3/7/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,6699
3/7/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,7764
3/7/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,8843
3/7/2025,Cinépolis Paseo Villalta,Tradicional,1,80,6472
3/7/2025,Cinépolis Paseo Villalta,Tradicional,1,80,1707
3/7/2025,Cinépolis La Nogalera,Tradicional,1,80,4713
3/7/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,3475
3/7/2025,Cinépolis Paseo Villalta,Tradicional,5,400,8397
3/7/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,8979
3/7/2025,Cinépolis La Nogalera,Tradicional,2,160,8426
3/7/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,6291
3/8/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,4874
3/8/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,1661
3/8/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,4374
3/8/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,3493
3/8/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,4083
3/8/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,4719
3/8/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,2679
3/8/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,8446
3/8/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,7099
3/8/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,1285
3/8/2025,Cinépolis La Nogalera,Tradicional,4,320,5037
3/8/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,5895
3/8/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,3785
3/8/2025,Cinépolis La Nogalera,Tradicional,4,320,5576
3/8/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,3408
3/8/2025,Cinépolis La Nogalera,Tradicional,2,160,3496
3/8/2025,Cinépolis Paseo Villalta,Tradicional,3,240,6299
3/8/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,4267
3/8/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,9597
3/8/2025,Cinépolis Paseo Villalta,Tradicional,4,320,9435
3/8/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,1560
3/8/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,6548
3/8/2025,Cinépolis Paseo Villalta,Tradicional,2,160,8629
3/8/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,8693
3/8/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,8842
3/8/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,5225
3/8/2025,Cinépolis Paseo Villalta,Tradicional,2,160,8373
3/8/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,6656
3/8/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,5259
3/8/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,5917
3/8/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,3530
3/8/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,6772
3/8/2025,Cinépolis La Nogalera,Tradicional,2,160,3964
3/8/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,1536
3/8/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,8179
3/8/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,9734
3/8/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,6777
3/8/2025,Cinépolis La Nogalera,Tradicional,4,320,3494
3/8/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,5349
3/8/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,7610
3/8/2025,Cinépolis Paseo Villalta,Tradicional,5,400,7488
3/8/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,1689
3/8/2025,Cinépolis La Nogalera,Tradicional,1,80,6078
3/8/2025,Cinépolis Paseo Villalta,Tradicional,1,80,6448
3/8/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,7406
3/8/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,2638
3/8/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,2382
3/8/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,4292
3/8/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,5517
3/8/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,8870
3/8/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,2549
3/9/2025,Cinépolis La Nogalera,Tradicional,5,400,4716
3/9/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,8898
3/9/2025,Cinépolis La Nogalera,Tradicional,5,400,7793
3/9/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,7356
3/9/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,8380
3/9/2025,Cinépolis La Nogalera,Tradicional,2,160,5268
3/9/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,5592
3/9/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,5798
3/9/2025,Cinépolis La Nogalera,Tradicional,4,320,6887
3/9/2025,Cinépolis La Nogalera,Tradicional,2,160,6827
3/9/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,5719
3/9/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,5839
3/9/2025,Cinépolis Paseo Villalta,Tradicional,1,80,4493
3/9/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,3672
3/9/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,4191
3/9/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,7272
3/9/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,4631
3/9/2025,Cinépolis La Nogalera,Tradicional,1,80,8177
3/9/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,9123
3/9/2025,Cinépolis La Nogalera,Tradicional,4,320,9906
3/9/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,7869
3/9/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,8099
3/9/2025,Cinépolis La Nogalera,Tradicional,3,240,8083
3/9/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,5940
3/9/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,4456
3/9/2025,Cinépolis La Nogalera,Tradicional,3,240,9599
3/9/2025,Cinépolis Paseo Villalta,Tradicional,1,80,2668
3/9/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,1365
